proveedor,algoritmo,k_o_grupos,silueta_gower,davies_bouldin,calinski_harabasz,n_grupos,pct_ruido,ari_vs_modalidad,ari_vs_cuartil_presupuesto,entropia_tamanos,cobertura,base_aleatoria,base_modalidad,descalificado,motivos_descalificacion,segundos,notas
P3,K-Medoids (PAM),4,0.24610598385334015,2.0862128461569664,522.7768572042771,4,0.0,0.1754284646750749,0.01832695977018251,0.985458269802133,100.0,-0.022958189249038696,0.09585075825452805,False,,0.19,FasterPAM
P3,K-Medoids (PAM),5,0.2582945227622986,1.7352692788343234,471.98744241772886,5,0.0,0.26633177209393305,0.05838702227520245,0.971637525602331,100.0,-0.025863558053970337,0.09585075825452805,False,,0.18,FasterPAM
P3,K-Medoids (PAM),6,0.2652767300605774,1.6232379800198409,565.6343411304265,6,0.0,0.23401276549764735,0.059343123646172266,0.9298295090776245,100.0,-0.022371962666511536,0.09585075825452805,False,,0.18,FasterPAM
P3,K-Medoids (PAM),7,0.2675081491470337,1.6030645120148574,526.387503710257,7,0.0,0.20861999372934623,0.05217968797513138,0.9366224144988704,100.0,-0.04431762173771858,0.09585075825452805,False,,0.19,FasterPAM
P3,K-Medoids (PAM),8,0.25214606523513794,1.624533467621779,477.74577634847645,8,0.0,0.17726139296776292,0.07632604138628289,0.962726532164805,100.0,-0.025857701897621155,0.09585075825452805,False,,0.17,FasterPAM
P3,K-Medoids (PAM),9,0.24745780229568481,1.5537341125926738,514.21211553268,9,0.0,0.16250115416692024,0.07706778102834101,0.9403500016811137,100.0,-0.024579111486673355,0.09585075825452805,False,,0.15,FasterPAM
P3,K-Medoids (PAM),10,0.24466603994369507,1.5680231684155725,482.8461070196136,10,0.0,0.1451029902095428,0.09424916431257643,0.9514329387381928,100.0,-0.04950490966439247,0.09585075825452805,False,,0.2,FasterPAM
P3,DBSCAN/HDBSCAN,9,0.3067396283149719,1.1382103150358498,270.04893209652903,9,22.2,0.5300154624842873,0.024333170546413003,0.7554989391093763,77.8,-0.024579111486673355,0.09585075825452805,True,cobertura 77.8 % < 85.0 %,0.0,HDBSCAN(paquete hdbscan) mcs=30
P3,Gaussian Mixture,3,0.23088443279266357,2.2961535493057985,584.5326259653513,3,0.0,0.327827241843206,0.030062404776209178,0.9027367763692731,100.0,-0.0035833853762596846,0.09585075825452805,False,,0.05,"BIC=-193,804"
P3,Gaussian Mixture,4,0.23608353734016418,2.469016045718694,431.3726918307339,4,0.0,0.25564872655917764,0.04119767128981289,0.8103433161922994,100.0,-0.022958189249038696,0.09585075825452805,False,,0.05,"BIC=-254,916"
P3,Gaussian Mixture,5,0.22607366740703583,2.6979218082680188,341.8543967782402,5,0.0,0.2798827279569055,0.032425116469601174,0.7928036200758882,100.0,-0.025863558053970337,0.09585075825452805,False,,0.09,"BIC=-260,331"
P3,Gaussian Mixture,6,0.21391046047210693,2.8519120649255583,267.12905845864657,6,0.0,0.4506587115506987,0.018966338325535455,0.8100329368189513,100.0,-0.022371962666511536,0.09585075825452805,False,,0.08,"BIC=-281,232"
P3,Gaussian Mixture,7,0.2213323712348938,2.6226446075600403,312.7141110529532,7,0.0,0.42951686406849326,0.021512231388556857,0.8200475439786713,100.0,-0.04431762173771858,0.09585075825452805,False,,0.09,"BIC=-291,714"
P3,Gaussian Mixture,8,0.2241130918264389,2.3059301299435564,337.75194090348987,8,0.0,0.4283070407014105,0.022100646778831605,0.8021116749595644,100.0,-0.025857701897621155,0.09585075825452805,False,,0.07,"BIC=-287,261"
P3,Gaussian Mixture,9,0.2420583963394165,2.1172483350641684,366.91160387549445,9,0.0,0.4282553743468817,0.021889255561849317,0.7820304810996855,100.0,-0.024579111486673355,0.09585075825452805,False,,0.08,"BIC=-298,793"
P3,Gaussian Mixture,10,0.22755661606788635,1.8776790317096335,351.4344386260896,10,0.0,0.36249109931911905,0.03601653953338368,0.7298761763400635,100.0,-0.04950490966439247,0.09585075825452805,False,,0.16,"BIC=-309,382"
